StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,info_teilnahme_2,info_dataprotection,info_consent,CTSQ_AOT_1,CTSQ_AOT_2,CTSQ_AOT_3,CTSQ_AOT_4,CTSQ_AOT_5,CTSQ_AOT_6,CTSQ_CMT_7,CTSQ_CMT_8,CTSQ_CMT_9,CTSQ_CMT_10,CTSQ_CMT_11,CTSQ_CMT_12,CTSQ_PIT_13,CTSQ_PIT_14,CTSQ_PIT_15,CTSQ_PIT_16,CTSQ_PIT_17,CTSQ_PIT_18,CTSQ_PET_19,CTSQ_PET_20,CTSQ_PET_21,CTSQ_PET_22,CTSQ_PET_23,CTSQ_PET_24,CTSQ_attention,CRT_1_timing_First_Click,CRT_1_timing_Last_Click,CRT_1_timing_Page_Submit,CRT_1_timing_Click_Count,CRT_1_1,CRT_2_timing_First_Click,CRT_2_timing_Last_Click,CRT_2_timing_Page_Submit,CRT_2_timing_Click_Count,CRT_2_1,CRT_3_timing_First_Click,CRT_3_timing_Last_Click,CRT_3_timing_Page_Submit,CRT_3_timing_Click_Count,CRT_3_4,CRT_4_timing_First_Click,CRT_4_timing_Last_Click,CRT_4_timing_Page_Submit,CRT_4_timing_Click_Count,CRT_4_4,CRT_5_timing_First_Click,CRT_5_timing_Last_Click,CRT_5_timing_Page_Submit,CRT_5_timing_Click_Count,CRT_5_4,CRT_6_timing_First_Click,CRT_6_timing_Last_Click,CRT_6_timing_Page_Submit,CRT_6_timing_Click_Count,CRT_6_4,CRT_7_timing_First_Click,CRT_7_timing_Last_Click,CRT_7_timing_Page_Submit,CRT_7_timing_Click_Count,CRT_7,CRT_8_timing_First_Click,CRT_8_timing_Last_Click,CRT_8_timing_Page_Submit,CRT_8_timing_Click_Count,CRT_8_4,CRT_gesehen_1,CRT_gesehen_2,CRT_gesehen_3,CRT_gesehen_4,CRT_gesehen_5,CRT_gesehen_6,CRT_gesehen_7,CRT_gesehen_8,CRT_hilfsmittel_1,CRT_hilfsmittel_2,CRT_hilfsmittel_3,CRT_hilfsmittel_4,CRT_hilfsmittel_4_TEXT,HB_1,HB_1_timing_First_Click,HB_1_timing_Last_Click,HB_1_timing_Page_Submit,HB_1_timing_Click_Count,HB_2,HB_2_timing_First_Click,HB_2_timing_Last_Click,HB_2_timing_Page_Submit,HB_2_timing_Click_Count,HB_3,HB_3_timing_First_Click,HB_3_timing_Last_Click,HB_3_timing_Page_Submit,HB_3_timing_Click_Count,HB_4,HB_4_timing_First_Click,HB_4_timing_Last_Click,HB_4_timing_Page_Submit,HB_4_timing_Click_Count,HB_5,HB_5_timing_First_Click,HB_5_timing_Last_Click,HB_5_timing_Page_Submit,HB_5_timing_Click_Count,HB_6,HB_6_timing_First_Click,HB_6_timing_Last_Click,HB_6_timing_Page_Submit,HB_6_timing_Click_Count,HB_7,HB_7_timing_First_Click,HB_7_timing_Last_Click,HB_7_timing_Page_Submit,HB_7_timing_Click_Count,HB_8,HB_8_timing_First_Click,HB_8_timing_Last_Click,HB_8_timing_Page_Submit,HB_8_timing_Click_Count,HB_9,HB_9_timing_First_Click,HB_9_timing_Last_Click,HB_9_timing_Page_Submit,HB_9_timing_Click_Count,HB_10,HB_10_timing_First_Click,HB_10_timing_Last_Click,HB_10_timing_Page_Submit,HB_10_timing_Click_Count,HB_11,HB_11_timing_First_Click,HB_11_timing_Last_Click,HB_11_timing_Page_Submit,HB_11_timing_Click_Count,HB_12,HB_12_timing_First_Click,HB_12_timing_Last_Click,HB_12_timing_Page_Submit,HB_12_timing_Click_Count,HB_14,HB_14_timing_First_Click,HB_14_timing_Last_Click,HB_14_timing_Page_Submit,HB_14_timing_Click_Count,HB_13,HB_13_timing_First_Click,HB_13_timing_Last_Click,HB_13_timing_Page_Submit,HB_13_timing_Click_Count,HB_hilfsmittel_1,HB_hilfsmittel_2,HB_hilfsmittel_3,HB_hilfsmittel_4,HB_hilfsmittel_4_TEXT,pol_scalo_spd,pol_scalo_cdu,pol_scalo_greens,pol_scalo_liberals,pol_scalo_afd,pol_scalo_left,pol_vote,pol_party,pol_party_12_TEXT,pol_leftright,demo_gender,demo_age,demo_edu,demo_edu_5_TEXT,demo_profession,demo_income,demo_hhmembers,Kommentarfeld,respondiID,quality,workflow,Q_surveyVersionID
2025-12-16T21:02:33Z,2025-12-16T21:15:21Z,0,100,768,1,2025-12-16T21:15:21Z,R_2CvZ6bRVaNmOyS4,anonymous,DE,0.699999988079071,1,,1,5,2,3,3,1,5,2,3,3,4,2,3,4,3,3,3,5,3,4,4,3,3,3,5,3,6.296,6.296,13.101,1,18,17.43,17.787,22.163,2,10,4.312,12.867,17.756,4,39,10.359,15.974,16.9,6,2,7.817,12.833,13.198,4,8,9.174,10.381,16.301,4,Emily,6.384,12.783,16.529,3,27,15.784,16.14,27.163,2,Öllampe,2,2,2,2,2,2,2,2,1,,,,,2,7.137,40.182,43.346,4,2,13.183,17.026,21.725,4,1,10.826,45.502,51.584,6,0,2.157,14.687,20.948,3,4,13.013,26.38,30.773,6,1,8.69,12.955,14.354,3,1,7.495,11.993,13.374,3,4,2.113,14.344,19.977,4,2,14.761,17.395,19.157,2,3,18.695,25.961,27.591,4,1,3.261,9.86,12.225,3,6,9.263,16.492,18.222,6,3,1.906,5.138,6.651,3,1,2.108,7.689,9.152,5,1,,,,,-3,3,-3,-3,-3,-3,1,1,,6,2,52,3,,4,3,1,Nein,327641801591873,1,completed,
2025-12-16T21:00:42Z,2025-12-16T21:27:58Z,0,100,1636,1,2025-12-16T21:27:59Z,R_8yrx0GJyCTSHGdr,anonymous,DE,0.5,,,1,4,4,5,4,5,4,3,3,5,3,5,6,4,4,4,4,3,4,4,5,5,4,5,5,3,20.425,20.425,55.528,1,4,20.768,20.768,29.566,1,10,15.668,15.668,22.281,1,39,4.494,4.494,17.652,1,2,8.199,8.199,15.838,1,8,7.35,7.35,33.94,1,Emily,6.912,6.912,21.246,1,27,11.898,11.898,37.32,1,Öllampe,2,2,2,2,2,2,1,2,1,,,,,1,80.605,80.605,83.575,1,2,19.369,19.369,22.111,1,1,37.17,37.17,39.295,1,1,52.326,52.326,54.188,1,4,47.844,47.844,62.467,1,1,11.904,11.904,14.582,1,1,10.842,10.842,13.263,1,4,89.381,89.381,92.195,1,2,18.915,18.915,24.673,1,2,36.301,36.301,47.378,1,1,107.394,107.394,110.447,1,2,32.278,49.79,52.295,2,1,46.942,46.942,51.172,1,1,16.418,16.418,20.144,1,1,,,,,3,1,2,-2,-3,0,1,2,,3,1,73,2,,5,7,3,,327641800878126,1,completed,
2025-12-16T21:23:37Z,2025-12-16T22:15:20Z,0,100,3102,1,2025-12-16T22:15:20Z,R_2dGNFAZe9Kd98vi,anonymous,DE,1,1,,1,3,3,3,3,3,3,4,3,4,5,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,21.545,21.545,24.653,1,8,9.908999999999999,9.908999999999999,14.865,1,50,28.577,28.577,32.72,1,20,12.445,12.445,15.302,1,1,46.658,46.658,53.295,1,7,42.215,42.215,46.905,1,juni,23.988,23.988,26.664,1,9,16.321,16.321,26.674,1,feuerholz,2,1,1,1,1,1,1,1,1,,,,,1,4.086,100.601,101.992,6,1,53.076,53.076,54.516,1,1,33.416,33.416,36.056,1,0,15.028,15.028,16.47,1,4,34.581,36.418,37.557,2,0,12.712,12.712,14.561,1,1,12.09,12.09,13.619,1,2,34.924,47.04,48.177,3,2,20.379,20.379,21.785,1,1,16.31,19.152,19.597,2,1,23.059,24.38,26.303,2,3,12.633,12.633,14.037,1,3,54.728,57.197,58.571,2,3,96.503,99.199,100.624,3,1,,,,,-1,0,-3,0,-3,1,1,8,,5,1,53,1,,4,3,2,,327641801104507,1,completed,
2025-12-16T22:16:00Z,2025-12-16T22:27:48Z,0,100,707,1,2025-12-16T22:27:48Z,R_8rGmStuCc9cdOBF,anonymous,DE,1,1,,1,4,2,3,3,3,4,4,5,2,5,4,4,4,4,4,4,5,5,5,6,5,4,5,4,3,30.893,30.893,33.427,1,34,0.8,23.361,29.486,4,5,0.235,7.562,10.242,5,20,2.425,16.658,20.36,5,1,3.476,13.936,16.582,3,7,0.991,10.778,13.546,3,Juni,1.511,10.811,25.08,2,27,18.525,22.925,23.293,3,Öllampe,1,2,2,2,2,1,2,2,1,,,,,2,1.646,32.427,33.325,6,2,12.981,13.731,14.169,2,1,23.429,23.829,23.841,2,1,11.661,11.661,12.139,1,2,10.753,19.338,19.699,4,1,6.614,6.614,7.01,1,1,6.133,6.133,6.602,1,2,4.707,53.571,53.907,9,2,8.738,8.738,9.266,1,2,10.586,23.288,23.765,2,2,14.134,16.752,17.229,2,6,23.347,24.532,26.627,4,4,9.889,21.546,21.558,5,3,4.551,16.237,16.664,4,1,,,,,1,1,1,0,-3,1,1,4,,6,2,26,2,,4,5,2,,327641801109628,1,completed,
2025-12-16T22:31:40Z,2025-12-16T22:44:45Z,0,100,784,1,2025-12-16T22:44:45Z,R_8qVXBbQHBWZUeaB,anonymous,DE,1,1,,1,4,4,4,4,4,5,2,2,3,3,2,2,4,5,4,3,4,3,3,2,2,4,3,2,3,56.262,60.103,66.372,4,8,12.896,19.154,22.312,4,10,1.181,33.732,33.745,6,39,6.52,8.682,10.991,3,2,3.664,3.664,7.371,1,8,0.973,3.436,7.258,3,Emily,0.855,11.135,13.259,4,0,6.403,6.758,10.658,2,Streichholz,2,2,2,1,1,1,1,2,1,,,,,2,5.169,43.3,43.944,4,2,14.662,16.276,17.017,2,0,23.108,41.947,42.658,6,1,23.921,23.921,24.628999999999998,1,4,9.299,22.348,23.001,2,0,7.257,7.257,7.949,1,1,7.039,7.039,7.864,1,3,13.991,40.053,40.812,5,2,16.802,16.802,17.661,1,1,21.364,22.446,23.576,2,1,14.042,29.287,30.017,5,8,36.954,38.934,40.044,3,2,12.962,23.662,23.674,6,1,10.548,12.497,13.521,3,1,,,,,1,-3,0,-1,-3,2,1,6,,4,2,25,2,,1,3,4,,327292741240878,1,completed,
2025-12-16T22:42:50Z,2025-12-16T22:52:09Z,0,100,559,1,2025-12-16T22:52:10Z,R_8E50tMlEC2NufIt,anonymous,DE,0.8999999761581421,1,,1,4,4,3,3,4,4,3,3,4,5,4,3,3,4,3,4,3,4,5,6,6,6,5,5,3,5.194,9.009,11.199,5,8,1.612,9.459000000000001,13.143,3,10,0.902,22.382,25.428,5,39,0.939,4.082,6.309,3,1,1.025,6.658,9.244,3,8,0.897,9.429,9.964,7,Juni,2.911,13.915,16.464,3,0,0.725,4.583,7.776,4,Öllampe,2,2,1,2,2,1,2,2,,,1,,,2,6.123,18.821,19.632,3,1,9.443,11.126,11.131,4,1,9.468,10.668,10.678,2,2,8.039,8.039,8.42,1,1,16.748,17.531,18.547,2,0,4.951,4.951,5.333,1,0,4.175,4.175,4.504,1,3,8.789,27.558,28.492,4,2,5.445,7.209,8.109,2,2,5.548,10.916,12.045,2,1,8.864,9.728,10.159,2,2,6.932,8.565,8.894,3,1,13.523,21.375,22.394,4,1,6.828,11.696,12.594,3,1,,,,,-1,-2,1,-1,-3,2,1,6,,2,2,27,2,,4,7,2,Vielen Dank,327292740429040,1,completed,
2025-12-16T22:58:02Z,2025-12-16T23:11:13Z,0,100,791,1,2025-12-16T23:11:13Z,R_8Qck1mX1fonBvEF,anonymous,DE,0.8999999761581421,1,,1,2,2,4,4,3,2,3,3,3,4,3,5,4,4,5,3,5,3,5,4,3,4,1,2,3,1.701,118.534,118.985,3,1,14.326,14.326,20.125,1,50,1.701,1.701,4.89,1,39,2.701,2.701,5.756,1,2,14.992,14.992,20.176,1,8,4.201,4.201,9.469,1,Eymily,4.901,4.901,10.773,1,20,2.401,7.602,14.201,2,Jk,1,1,1,1,1,1,2,2,1,,,,,0,2.517,34.95,38.287,2,0,3.716,3.716,4.25,1,1,5.301,7.8,9.352,2,2,27.15,27.15,27.683,1,2,2.602,47.328,54.127,4,0,6.271,6.271,7.201,1,1,3.401,3.953,5.465,2,4,3.983,47.795,49.201,5,2,18.694,18.694,19.48,1,3,18.601,40.451,42.301,3,2,20.3,20.3,21.128,1,6,10.38,11.45,12.064,3,1,7.47,7.916,8.401,2,2,0.771,2.1,3.051,3,1,,,,,3,3,3,3,3,3,1,3,,11,1,39,2,,5,5,4,.,327524403675233,1,completed,
2025-12-17T00:09:03Z,2025-12-17T00:10:35Z,0,100,92,1,2025-12-17T00:10:35Z,R_8PNvNnM9HbFOj3E,anonymous,DE,0.5,1,,1,2,2,2,2,2,3,4,4,5,4,5,6,6,4,5,6,6,5,1,3,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327524403601472,-1,attention_failed_1,
2025-12-16T23:59:00Z,2025-12-17T00:16:24Z,0,100,1044,1,2025-12-17T00:16:25Z,R_8OQ5RHIBUTjWMsz,anonymous,DE,1,1,,1,2,3,3,2,3,3,5,4,3,4,3,4,3,3,3,3,3,3,2,6,6,4,6,6,3,5.801,8.262,9.888,2,8,2.451,2.451,33.647000000000006,1,50,10.591,10.591,14.242,1,39,6.159,6.159,8.441,1,2,6.494,6.494,8.407,1,8,0,0,13.3,0,Juni,1.841,1.841,17.699,1,27,1.637,1.637,19.765,1,Streichholz,2,2,2,2,2,2,2,2,1,,,,,2,149.522,152.122,153.552,3,0,21.678,21.678,23.397,1,1,23.885,23.885,24.599,1,2,17.569,17.569,18.168,1,4,38.787,38.787,39.999,1,1,8.645,8.645,9.295,1,1,6.231,6.231,7.398,1,3,95.927,95.927,97.857,1,2,12.651,12.651,13.605,1,1,22.017,22.017,22.843,1,1,21.1,21.1,22.447,1,1,15.842,16.595,17.085,2,2,35.669,35.669,36.604,1,2,11.603,11.603,12.75,1,1,,,,,-3,-2,-3,-2,0,0,1,10,,6,2,42,2,,4,7,4,,327641802298479,1,completed,
2025-12-17T00:16:19Z,2025-12-17T01:04:49Z,0,100,2909,1,2025-12-17T01:04:49Z,R_8lftlSKuEmuNRss,anonymous,DE,1,1,,1,2,3,2,3,3,3,6,6,6,6,6,6,4,6,4,6,4,5,2,4,4,2,4,4,3,29.083,42.004,51.94,2,8,5.308999999999999,37.03,48.727000000000004,3,10,27.085,29.636,40.992,2,20,15.85,24.095,35.767,2,1,16.096,20.386,33.106,2,8,15.188,34.7,53.953,2,Juli,18.063,18.063,40.101,1,9,22.147,36.519,48.02,3,Öllampe,1,1,1,1,1,1,2,1,1,,,,,2,54.939,54.939,68.577,1,2,29.902,29.902,42.407,1,1,38.674,65.624,78.032,3,2,29.048,30.729,42.097,2,1,56.866,56.866,69.896,1,0,358.186,358.186,372.802,1,1,21.624,23.777,34.112,2,4,90.809,90.809,107.557,1,2,38.067,38.067,54.387,1,3,53.327,53.327,69.239,1,1,59.429,60.389,78.965,2,4,43.293,47.372,72.395,2,3,60.9,61.861,77.627,2,1,42.319,42.319,59.498,1,1,,,,,3,-3,0,-3,-3,0,1,10,,5,1,60,4,,1,1,1,,327524403861640,1,completed,
2025-12-16T23:47:07Z,2025-12-17T01:07:58Z,0,100,4850,1,2025-12-17T01:07:58Z,R_8YFGrCnqBFBBstv,anonymous,DE,1,1,,1,4,3,3,3,3,3,3,3,4,5,6,4,5,4,5,4,5,4,4,4,3,3,4,4,3,1.291,14.889,20.399,2,8,32.558,32.558,78.495,1,250,19.994,19.994,32.844,1,20,26.703,39.433,44.226,2,2,7.962,7.962,13.172,1,8,13.152,43.235,57.888,3,Emily,1.7,231.167,234.524,5,27,21.197,21.197,33.229,1,streichholz,2,2,2,2,2,2,2,2,1,,,,,2,163.853,163.853,165.508,1,2,38.912,40.014,41.168,2,1,66.842,66.842,72.084,1,2,20.173,20.173,22.345,1,3,603.777,603.777,605.131,1,0,19.644,19.644,20.865,1,1,10.303,10.303,11.206,1,3,72.337,81.979,83.067,2,2,24.45,26.035,27.106,2,3,70.809,70.809,71.696,1,2,40.46,40.46,44.616,1,2,77.383,77.383,78.287,1,1,44.799,44.799,46.853,1,1,37.527,37.527,39.684,1,1,,,,,-3,-2,-3,-3,1,-3,1,3,,8,2,58,2,,4,4,2,nein,327641800875053,1,completed,
2025-12-17T01:36:47Z,2025-12-17T01:38:20Z,0,100,93,1,2025-12-17T01:38:20Z,R_8kS4hipGU5qFsqt,anonymous,DE,0.800000011920929,1,,1,2,2,2,3,3,2,4,4,4,3,3,5,3,6,5,4,4,4,3,3,2,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327436529177760,-1,attention_failed_1,
2025-12-17T04:33:56Z,2025-12-17T04:36:12Z,0,100,135,1,2025-12-17T04:36:12Z,R_8koAjG0z93LH1U5,anonymous,DE,0.699999988079071,1,,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327524403157134,-1,attention_failed_1,
2025-12-17T03:52:32Z,2025-12-17T04:50:33Z,0,100,3481,1,2025-12-17T04:50:33Z,R_8lzgu3bYXGqsn2f,anonymous,DE,0.699999988079071,,,1,4,2,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,5,5,5,5,4,3,3,12.546,12.546,15.164,1,8,128.532,128.532,132.413,1,10,50.783,50.783,54.653,1,20,51.378,51.378,53.76,1,1,18.478,18.478,20.751,1,8,32.109,32.109,36.365,1,Juni,6.902,6.902,8.6,1,9,17.068,17.068,27.701,1,Streichholz,2,1,1,2,1,1,1,1,1,,,,,2,50.466,161.905,162.746,7,2,194.563,259.362,260.118,4,1,72.736,82.585,83.243,6,2,372.152,372.77,373.633,2,1,21.943,63.385,64.176,6,1,18.051,18.575,19.364,2,1,8.515,9.412,10.162,2,3,25.996,81.191,86.567,5,2,35.094,36.145,37.042,3,3,90.697,94.405,95.194,4,2,41.291,49.086,49.5,3,7,102.745,114.784,115.439,9,4,11.964,36.178,37.035,8,2,1.607,7.818,8.565,3,1,,,,,1,2,1,0,-2,-1,1,1,,5,2,56,3,,4,3,4,Nein,327641803089097,1,completed,
2025-12-17T05:28:33Z,2025-12-17T05:29:46Z,0,100,72,1,2025-12-17T05:29:46Z,R_8GcvGExHceKMAaZ,anonymous,DE,1,1,,1,2,2,6,2,2,2,5,5,5,5,5,5,5,5,5,4,5,6,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327641801013333,-1,attention_failed_1,
2025-12-17T07:00:11Z,2025-12-17T07:09:53Z,0,100,581,1,2025-12-17T07:09:53Z,R_81JLuyJqRnSL1Kx,anonymous,DE,1,,,1,2,3,2,3,3,3,4,4,3,4,4,4,5,6,6,6,4,5,3,1,3,5,4,2,3,17.023,17.023,27.508,1,8,20.919999999999998,20.919999999999998,26.107999999999997,1,500,11.922,11.922,14.431,1,20,6.636,9.205,9.884,2,1,3.705,3.705,6.219,1,7,4.862,4.862,8.428,1,Juni,5.018,5.018,8.504,1,12,14.372,14.372,23.178,1,Öllampe,2,2,2,2,1,2,2,2,1,,,,,2,19.983,23.63,24.428,3,0,6.688,6.688,7.845,1,1,7.195,7.195,8.585,1,2,5.296,5.296,6.303,1,1,5.096,5.096,6.236,1,0,5.101,5.101,6.799,1,1,5.201,5.201,6.704,1,3,13.65,14.682,15.888,2,2,7.442,7.442,9.069,1,2,7.655,7.655,10.142,1,2,7.467,7.467,8.719,1,1,6.298,6.298,7.302,1,3,16.871,19.815,20.869,2,3,3.155,3.769,5.045,2,1,,,,,1,0,1,0,-3,0,1,4,,5,2,56,1,,4,3,2,,327641802353796,1,completed,
2025-12-17T06:58:17Z,2025-12-17T07:20:54Z,0,100,1356,1,2025-12-17T07:20:54Z,R_2v6Zwo7TXDAa5OP,anonymous,DE,1,,,1,5,4,3,4,4,5,3,3,5,4,3,4,3,3,3,3,4,3,5,6,5,5,6,4,3,15.088,15.088,21.863,1,8,4.734,4.734,83.566,1,50,12.621,12.621,28.898,1,20,5.193,5.193,22.491,1,1,6.247,6.247,14.941,1,7,6.3,6.3,42.361,1,Emily,4.528,4.528,7.581,1,9,7.814,7.814,53.43,1,Streichholz,1,1,1,1,1,1,2,1,1,,,,,1,80.916,80.916,82.489,1,2,78.683,78.683,79.68,1,1,39.544,39.544,40.799,1,0,27.874,27.874,28.971,1,4,69.919,69.919,71.467,1,0,10.372,10.372,12.112,1,1,13.067,13.067,14.044,1,2,53.451,53.451,57.957,1,2,24.12,24.12,25.513,1,1,21.68,21.68,27.182,1,2,24.289,27.606,28.521,2,1,19.854,99.662,100.496,3,2,42.19,42.19,43.596,1,2,27.234,27.234,30.011,1,1,,,,,2,3,1,1,-3,-2,1,1,,7,1,44,2,,5,6,1,,327641800875052,1,completed,
2025-12-17T07:13:56Z,2025-12-17T07:34:09Z,0,100,1212,1,2025-12-17T07:34:09Z,R_8qdHDxBU37mTacY,anonymous,DE,1,,,1,6,5,3,3,3,5,2,3,4,3,1,4,4,4,4,4,4,6,3,6,4,3,6,3,3,17.637,17.637,19.978,1,8,32.095,32.095,35.589,1,50,39.44,39.44,42.463,1,39,15.85,15.85,18.579,1,1,22.373,22.373,25.177,1,8,25.657,25.657,30.56,1,emily,21.626,21.626,24.759,1,9,19.491,19.491,24.771,1,öllampe,2,2,2,2,2,2,2,2,,,,1,ehemann,2,30.962,30.962,33.064,1,2,18.687,18.687,20.372,1,1,19.561,19.561,20.442,1,0,21.726,21.726,22.857,1,1,19.765,19.765,20.952,1,1,11.221,13.447,14.7,2,1,9.145,9.145,10.379,1,3,90.565,90.565,92.022,1,2,19.1,19.1,21.433,1,3,20.122,20.122,21.738,1,2,22.388,22.388,24.073,1,1,13.34,13.34,14.475,1,2,29.678,29.678,31.401,1,2,10.426,10.426,12.371,1,1,,,,,0,0,0,0,-3,0,1,12,nicht sicher,6,2,67,1,,4,8,2,nein,327641802944647,1,completed,
2025-12-17T07:50:52Z,2025-12-17T07:52:24Z,0,100,91,1,2025-12-17T07:52:24Z,R_85A6arNgcA36iEp,anonymous,DE,1,,,1,3,4,3,4,2,3,5,4,4,5,4,3,2,4,3,5,4,5,2,4,3,3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327641802206286,-1,attention_failed_1,
2025-12-17T08:16:59Z,2025-12-17T08:30:46Z,0,100,827,1,2025-12-17T08:30:47Z,R_2vUzZPr9bK2BDah,anonymous,DE,1,,,1,4,4,4,4,4,4,2,3,3,5,2,3,3,4,3,3,3,4,5,4,5,4,5,4,3,6.912,6.912,39.852,1,4,48.058,48.058,69.64099999999999,1,1,11.525,11.525,13.579,1,39,4.498,4.498,12.031,1,2,6.375,6.375,8.063,1,8,4.396,4.396,16.624,1,Juni,13.04,13.04,15.638,1,27,4.277,4.277,11.18,1,Streichholz,2,2,2,2,2,2,2,2,1,,,,,2,22.612,44.828,46.348,2,2,9.977,9.977,11.568,1,0,24.083,29.855,33.129,2,1,13.93,13.93,15.497,1,3,32.526,32.526,36.542,1,1,9.545,9.545,11.231,1,1,6.382,6.382,8.557,1,2,27.854,31.419,33.033,2,1,27.488,27.488,29.024,1,1,17.447,17.447,18.821,1,1,26,26,27.701,1,2,21.916,21.916,23.628,1,2,24.657,25.777,27.183,2,1,13.764,13.764,15.19,1,1,,,,,0,1,1,-1,-3,-1,1,4,,5,1,57,1,,4,5,5,,327641801359580,1,completed,
2025-12-17T08:25:04Z,2025-12-17T08:38:33Z,0,100,808,1,2025-12-17T08:38:33Z,R_2Nu8N3P7z4x2J8J,anonymous,DE,1,1,,1,5,6,4,5,5,3,2,3,4,4,2,2,2,3,3,2,2,4,6,5,6,6,5,5,3,1.091,1.091,14.573,1,8,3.997,16.842,21.695,2,10,11.823,11.823,17.071,1,49,2.343,2.343,8.091,1,2,1.88,32.85,36.47,6,8,1.274,1.274,8.612,1,Emily,10.904,10.904,16.355,1,27,1.171,36.926,47.793,4,Streichholz,2,2,2,1,1,2,2,2,1,,,,,2,46.247,47.596,47.981,2,1,12.492,12.492,13.737,1,0,40.383,45.294,46.727,2,0,13.513,13.513,15.077,1,3,34.262,34.262,35.14,1,0,7.445,7.445,9.078,1,1,7.206,7.206,8.23,1,3,24.194,26.037,27.165,2,1,19.378,23.868,24.617,2,1,17.663,17.663,18.97,1,1,33.88,33.88,36.931,1,6,21.094,23.953,24.945,2,1,18.245,18.245,19.225,1,2,37.319,37.319,39.726,1,1,,,,,-3,-3,-3,1,-3,-3,2,,,6,1,41,2,,4,7,2,Nein,327436529093767,1,completed,
2025-12-17T08:20:17Z,2025-12-17T08:41:36Z,0,100,1278,1,2025-12-17T08:41:36Z,R_2jcTcXvHa6lP2bX,anonymous,DE,0,1,,1,3,5,1,2,3,4,1,2,1,1,3,1,4,4,3,3,4,4,6,6,6,4,6,6,3,7.884,16.71,17.4,2,8,28.187,28.187,33.359,1,10,19.861,19.861,23.036,1,20,6.004,8.953,9.747,2,1,6.071,8.189,8.9,2,7,6.512,12.591,13.3,2,Emily,6.899,12.864,13.863,2,9,12.432,17.589,18.321,2,Zeitung,1,1,1,1,1,1,2,1,1,,,,,2,12.196,66.512,67.173,12,2,9.971,21.968,22.726,5,1,12.764,14.962,15.746,3,2,19.179,20.054,20.859,2,1,13.935,35.492,36.381,8,1,9.959,10.917,11.7,2,1,9.323,10.55,11.374,2,3,26.432,68.638,69.27,13,2,14.411,24.02,24.67,3,1,40.379,53.316,54.098,3,2,24.029,34.71,35.522,5,2,18.235,23.918,24.6,5,3,22.854,42.381,43.22,6,3,7.894,20.515,21.395,7,1,,,,,1,0,2,-1,-3,0,1,9,,6,2,56,2,,4,7,2,"Vielen Dank, dies war eine sehr kurzweilige und interessante Befragung!",327172145070117,1,completed,
